,Taxon,Class,Importer,Exporter,Purpose,Source,order,phylum
17030,Varanus salvator,Reptilia,JP,SG,T,W,Squamata,Chordata
17031,Varanus salvator,Reptilia,JP,TW,T,W,Squamata,Chordata
17032,Varanus salvator,Reptilia,JP,US,T,I,Squamata,Chordata
17033,Varanus salvator,Reptilia,JP,US,T,W,Squamata,Chordata
17034,Varanus salvator,Reptilia,JP,US,Q,O,Squamata,Chordata
17035,Varanus salvator,Reptilia,JP,US,T,C,Squamata,Chordata
17036,Varanus salvator,Reptilia,JP,US,T,F,Squamata,Chordata
17037,Varanus salvator,Reptilia,JP,VN,T,W,Squamata,Chordata
17038,Varanus salvator,Reptilia,JP,VN,T,W,Squamata,Chordata
17039,Varanus salvator,Reptilia,JP,VN,T,W,Squamata,Chordata
17040,Varanus salvator,Reptilia,KG,ID,T,W,Squamata,Chordata
17041,Varanus salvator,Reptilia,KH,FR,T,W,Squamata,Chordata
17042,Varanus salvator,Reptilia,KH,FR,T,W,Squamata,Chordata
17043,Varanus salvator,Reptilia,KH,HK,T,W,Squamata,Chordata
17044,Varanus salvator,Reptilia,KH,IT,T,W,Squamata,Chordata
17045,Varanus salvator,Reptilia,KH,IT,T,W,Squamata,Chordata
17046,Varanus salvator,Reptilia,KP,CN,E,U,Squamata,Chordata
17047,Varanus salvator,Reptilia,KR,AT,T,W,Squamata,Chordata
17048,Varanus salvator,Reptilia,KR,CN,E,C,Squamata,Chordata
17049,Varanus salvator,Reptilia,KR,DE,T,W,Squamata,Chordata
17050,Varanus salvator,Reptilia,KR,ES,T,W,Squamata,Chordata
17051,Varanus salvator,Reptilia,KR,ES,T,W,Squamata,Chordata
17052,Varanus salvator,Reptilia,KR,ES,T,W,Squamata,Chordata
17053,Varanus salvator,Reptilia,KR,FR,T,W,Squamata,Chordata
17054,Varanus salvator,Reptilia,KR,FR,T,W,Squamata,Chordata
17055,Varanus salvator,Reptilia,KR,FR,T,W,Squamata,Chordata
17056,Varanus salvator,Reptilia,KR,FR,T,W,Squamata,Chordata
17057,Varanus salvator,Reptilia,KR,GB,T,W,Squamata,Chordata
17058,Varanus salvator,Reptilia,KR,HK,T,W,Squamata,Chordata
17059,Varanus salvator,Reptilia,KR,HK,T,W,Squamata,Chordata
17060,Varanus salvator,Reptilia,KR,ID,T,C,Squamata,Chordata
17061,Varanus salvator,Reptilia,KR,ID,T,F,Squamata,Chordata
17062,Varanus salvator,Reptilia,KR,ID,T,W,Squamata,Chordata
17063,Varanus salvator,Reptilia,KR,ID,T,W,Squamata,Chordata
17064,Varanus salvator,Reptilia,KR,ID,T,W,Squamata,Chordata
17065,Varanus salvator,Reptilia,KR,IT,P,W,Squamata,Chordata
17066,Varanus salvator,Reptilia,KR,IT,T,W,Squamata,Chordata
17067,Varanus salvator,Reptilia,KR,IT,T,W,Squamata,Chordata
17068,Varanus salvator,Reptilia,KR,IT,T,W,Squamata,Chordata
17069,Varanus salvator,Reptilia,KR,JP,T,W,Squamata,Chordata
17070,Varanus salvator,Reptilia,KR,JP,T,W,Squamata,Chordata
17071,Varanus salvator,Reptilia,KR,JP,T,W,Squamata,Chordata
17072,Varanus salvator,Reptilia,KR,LU,T,W,Squamata,Chordata
17073,Varanus salvator,Reptilia,KR,MY,T,W,Squamata,Chordata
17074,Varanus salvator,Reptilia,KR,NL,T,W,Squamata,Chordata
17075,Varanus salvator,Reptilia,KR,SG,T,W,Squamata,Chordata
17076,Varanus salvator,Reptilia,KR,SG,T,W,Squamata,Chordata
17077,Varanus salvator,Reptilia,KR,SG,T,W,Squamata,Chordata
17078,Varanus salvator,Reptilia,KW,AE,T,W,Squamata,Chordata
17079,Varanus salvator,Reptilia,KW,FR,T,W,Squamata,Chordata
17080,Varanus salvator,Reptilia,KW,FR,T,W,Squamata,Chordata
17081,Varanus salvator,Reptilia,KW,GB,T,W,Squamata,Chordata
17082,Varanus salvator,Reptilia,KW,GB,T,W,Squamata,Chordata
17083,Varanus salvator,Reptilia,KW,IT,P,W,Squamata,Chordata
17084,Varanus salvator,Reptilia,KW,IT,T,W,Squamata,Chordata
17085,Varanus salvator,Reptilia,KW,IT,P,W,Squamata,Chordata
17086,Varanus salvator,Reptilia,KW,IT,P,W,Squamata,Chordata
17087,Varanus salvator,Reptilia,KW,IT,T,W,Squamata,Chordata
17088,Varanus salvator,Reptilia,KW,MC,P,W,Squamata,Chordata
17089,Varanus salvator,Reptilia,KW,NL,T,W,Squamata,Chordata
17090,Varanus salvator,Reptilia,KW,NL,T,W,Squamata,Chordata
17091,Varanus salvator,Reptilia,KW,QA,T,W,Squamata,Chordata
17092,Varanus salvator,Reptilia,KZ,FR,T,W,Squamata,Chordata
17093,Varanus salvator,Reptilia,KZ,IT,P,W,Squamata,Chordata
17094,Varanus salvator,Reptilia,LA,IT,P,W,Squamata,Chordata
17095,Varanus salvator,Reptilia,LB,AE,T,W,Squamata,Chordata
17096,Varanus salvator,Reptilia,LB,ES,T,W,Squamata,Chordata
17097,Varanus salvator,Reptilia,LB,FR,T,W,Squamata,Chordata
17098,Varanus salvator,Reptilia,LB,GB,T,W,Squamata,Chordata
17099,Varanus salvator,Reptilia,LB,IT,P,W,Squamata,Chordata
17100,Varanus salvator,Reptilia,LB,IT,T,W,Squamata,Chordata
17101,Varanus salvator,Reptilia,LB,IT,T,W,Squamata,Chordata
17102,Varanus salvator,Reptilia,LB,JP,T,W,Squamata,Chordata
17103,Varanus salvator,Reptilia,LB,NL,T,W,Squamata,Chordata
17104,Varanus salvator,Reptilia,LK,AT,T,W,Squamata,Chordata
17105,Varanus salvator,Reptilia,LK,IT,P,W,Squamata,Chordata
17106,Varanus salvator,Reptilia,LT,LU,T,W,Squamata,Chordata
17107,Varanus salvator,Reptilia,MA,FR,T,W,Squamata,Chordata
17108,Varanus salvator,Reptilia,MA,IT,P,W,Squamata,Chordata
17109,Varanus salvator,Reptilia,MA,IT,T,W,Squamata,Chordata
17110,Varanus salvator,Reptilia,MA,IT,P,W,Squamata,Chordata
17111,Varanus salvator,Reptilia,MA,NL,T,W,Squamata,Chordata
17112,Varanus salvator,Reptilia,MC,FR,T,W,Squamata,Chordata
17113,Varanus salvator,Reptilia,MC,FR,T,W,Squamata,Chordata
17114,Varanus salvator,Reptilia,MC,IT,T,W,Squamata,Chordata
17115,Varanus salvator,Reptilia,MC,IT,T,W,Squamata,Chordata
17116,Varanus salvator,Reptilia,MD,AT,T,W,Squamata,Chordata
17117,Varanus salvator,Reptilia,ME,IT,T,W,Squamata,Chordata
17118,Varanus salvator,Reptilia,MG,FR,T,W,Squamata,Chordata
17119,Varanus salvator,Reptilia,MG,FR,T,W,Squamata,Chordata
17120,Varanus salvator,Reptilia,MG,FR,T,W,Squamata,Chordata
17121,Varanus salvator,Reptilia,MG,FR,T,W,Squamata,Chordata
17122,Varanus salvator,Reptilia,ML,FR,T,W,Squamata,Chordata
17123,Varanus salvator,Reptilia,MO,BE,T,W,Squamata,Chordata
17124,Varanus salvator,Reptilia,MO,CH,T,W,Squamata,Chordata
17125,Varanus salvator,Reptilia,MO,FR,T,W,Squamata,Chordata
17126,Varanus salvator,Reptilia,MO,FR,T,W,Squamata,Chordata
17127,Varanus salvator,Reptilia,MO,FR,T,W,Squamata,Chordata
17128,Varanus salvator,Reptilia,MO,FR,T,W,Squamata,Chordata
17129,Varanus salvator,Reptilia,MO,GB,T,W,Squamata,Chordata
17130,Varanus salvator,Reptilia,MO,GB,T,W,Squamata,Chordata
17131,Varanus salvator,Reptilia,MO,IT,P,W,Squamata,Chordata
17132,Varanus salvator,Reptilia,MO,IT,T,W,Squamata,Chordata
17133,Varanus salvator,Reptilia,MO,IT,P,W,Squamata,Chordata
17134,Varanus salvator,Reptilia,MO,IT,T,W,Squamata,Chordata
17135,Varanus salvator,Reptilia,MO,NL,T,W,Squamata,Chordata
17136,Varanus salvator,Reptilia,MO,NL,T,W,Squamata,Chordata
17137,Varanus salvator,Reptilia,MR,FR,T,W,Squamata,Chordata
17138,Varanus salvator,Reptilia,MU,FR,T,W,Squamata,Chordata
17139,Varanus salvator,Reptilia,MU,FR,T,W,Squamata,Chordata
17140,Varanus salvator,Reptilia,MU,FR,T,W,Squamata,Chordata
17141,Varanus salvator,Reptilia,MX,AT,T,W,Squamata,Chordata
17142,Varanus salvator,Reptilia,MX,FR,T,W,Squamata,Chordata
17143,Varanus salvator,Reptilia,MX,FR,T,W,Squamata,Chordata
17144,Varanus salvator,Reptilia,MX,HK,T,W,Squamata,Chordata
17145,Varanus salvator,Reptilia,MX,ID,T,W,Squamata,Chordata
17146,Varanus salvator,Reptilia,MX,ID,T,W,Squamata,Chordata
17147,Varanus salvator,Reptilia,MX,IT,P,W,Squamata,Chordata
17148,Varanus salvator,Reptilia,MX,IT,T,W,Squamata,Chordata
17149,Varanus salvator,Reptilia,MX,IT,T,W,Squamata,Chordata
17150,Varanus salvator,Reptilia,MX,IT,T,W,Squamata,Chordata
17151,Varanus salvator,Reptilia,MX,NL,T,W,Squamata,Chordata
17152,Varanus salvator,Reptilia,MX,SG,T,W,Squamata,Chordata
17153,Varanus salvator,Reptilia,MX,US,T,W,Squamata,Chordata
17154,Varanus salvator,Reptilia,MY,AU,T,W,Squamata,Chordata
17155,Varanus salvator,Reptilia,MY,CH,T,W,Squamata,Chordata
17156,Varanus salvator,Reptilia,MY,FR,T,W,Squamata,Chordata
17157,Varanus salvator,Reptilia,MY,FR,T,W,Squamata,Chordata
17158,Varanus salvator,Reptilia,MY,HK,T,W,Squamata,Chordata
17159,Varanus salvator,Reptilia,MY,HK,T,W,Squamata,Chordata
17160,Varanus salvator,Reptilia,MY,HK,T,W,Squamata,Chordata
17161,Varanus salvator,Reptilia,MY,ID,T,W,Squamata,Chordata
17162,Varanus salvator,Reptilia,MY,IT,P,W,Squamata,Chordata
17163,Varanus salvator,Reptilia,MY,IT,P,W,Squamata,Chordata
17164,Varanus salvator,Reptilia,MY,IT,T,W,Squamata,Chordata
17165,Varanus salvator,Reptilia,MY,IT,T,W,Squamata,Chordata
17166,Varanus salvator,Reptilia,MY,IT,T,W,Squamata,Chordata
17167,Varanus salvator,Reptilia,MY,NL,T,W,Squamata,Chordata
17168,Varanus salvator,Reptilia,MY,NL,T,W,Squamata,Chordata
17169,Varanus salvator,Reptilia,MY,SG,T,W,Squamata,Chordata
17170,Varanus salvator,Reptilia,MY,SG,T,W,Squamata,Chordata
17171,Varanus salvator,Reptilia,NE,FR,T,W,Squamata,Chordata
17172,Varanus salvator,Reptilia,NG,ES,T,W,Squamata,Chordata
17173,Varanus salvator,Reptilia,NG,FR,T,W,Squamata,Chordata
17174,Varanus salvator,Reptilia,NL,AE,T,W,Squamata,Chordata
17175,Varanus salvator,Reptilia,NL,CH,T,W,Squamata,Chordata
17176,Varanus salvator,Reptilia,NL,HK,T,W,Squamata,Chordata
17177,Varanus salvator,Reptilia,NL,HK,T,W,Squamata,Chordata
17178,Varanus salvator,Reptilia,NL,HK,T,W,Squamata,Chordata
17179,Varanus salvator,Reptilia,NL,ID,T,W,Squamata,Chordata
17180,Varanus salvator,Reptilia,NL,KW,T,W,Squamata,Chordata
17181,Varanus salvator,Reptilia,NL,MO,T,W,Squamata,Chordata
17182,Varanus salvator,Reptilia,NL,MO,T,W,Squamata,Chordata
17183,Varanus salvator,Reptilia,NL,MY,T,W,Squamata,Chordata
17184,Varanus salvator,Reptilia,NL,SG,T,W,Squamata,Chordata
17185,Varanus salvator,Reptilia,NL,TW,T,W,Squamata,Chordata
17186,Varanus salvator,Reptilia,NL,US,Q,O,Squamata,Chordata
17187,Varanus salvator,Reptilia,NO,AT,T,W,Squamata,Chordata
17188,Varanus salvator,Reptilia,NO,CH,T,W,Squamata,Chordata
17189,Varanus salvator,Reptilia,NO,CH,T,C,Squamata,Chordata
17190,Varanus salvator,Reptilia,NO,CH,T,W,Squamata,Chordata
17191,Varanus salvator,Reptilia,NO,FR,T,W,Squamata,Chordata
17192,Varanus salvator,Reptilia,NO,SI,T,W,Squamata,Chordata
17193,Varanus salvator,Reptilia,NZ,AU,T,W,Squamata,Chordata
17194,Varanus salvator,Reptilia,NZ,FR,T,W,Squamata,Chordata
17195,Varanus salvator,Reptilia,NZ,FR,T,W,Squamata,Chordata
17196,Varanus salvator,Reptilia,NZ,HK,T,W,Squamata,Chordata
17197,Varanus salvator,Reptilia,NZ,JP,T,W,Squamata,Chordata
17198,Varanus salvator,Reptilia,OM,DE,T,W,Squamata,Chordata
17199,Varanus salvator,Reptilia,OM,ES,T,W,Squamata,Chordata
17200,Varanus salvator,Reptilia,OM,FR,T,W,Squamata,Chordata
17201,Varanus salvator,Reptilia,OM,IT,P,W,Squamata,Chordata
17202,Varanus salvator,Reptilia,PA,FR,T,W,Squamata,Chordata
17203,Varanus salvator,Reptilia,PA,NL,T,W,Squamata,Chordata
17204,Varanus salvator,Reptilia,PA,NL,T,W,Squamata,Chordata
17205,Varanus salvator,Reptilia,PE,AT,T,W,Squamata,Chordata
17206,Varanus salvator,Reptilia,PH,AT,T,W,Squamata,Chordata
17207,Varanus salvator,Reptilia,PH,FR,T,W,Squamata,Chordata
17208,Varanus salvator,Reptilia,PH,IT,P,W,Squamata,Chordata
17209,Varanus salvator,Reptilia,PH,IT,T,W,Squamata,Chordata
17210,Varanus salvator,Reptilia,PH,SG,T,W,Squamata,Chordata
17211,Varanus salvator,Reptilia,PK,IT,P,W,Squamata,Chordata
17212,Varanus salvator,Reptilia,PL,HK,T,W,Squamata,Chordata
17213,Varanus salvator,Reptilia,PR,NL,T,W,Squamata,Chordata
17214,Varanus salvator,Reptilia,PR,NL,T,W,Squamata,Chordata
17215,Varanus salvator,Reptilia,PT,CH,T,W,Squamata,Chordata
17216,Varanus salvator,Reptilia,PY,IT,T,W,Squamata,Chordata
17217,Varanus salvator,Reptilia,QA,AE,T,W,Squamata,Chordata
17218,Varanus salvator,Reptilia,QA,AE,T,W,Squamata,Chordata
17219,Varanus salvator,Reptilia,QA,DE,T,W,Squamata,Chordata
17220,Varanus salvator,Reptilia,QA,DE,T,W,Squamata,Chordata
17221,Varanus salvator,Reptilia,QA,FR,T,W,Squamata,Chordata
17222,Varanus salvator,Reptilia,QA,FR,T,W,Squamata,Chordata
17223,Varanus salvator,Reptilia,QA,GB,T,W,Squamata,Chordata
17224,Varanus salvator,Reptilia,QA,IT,P,W,Squamata,Chordata
17225,Varanus salvator,Reptilia,QA,IT,T,W,Squamata,Chordata
17226,Varanus salvator,Reptilia,QA,IT,P,W,Squamata,Chordata
17227,Varanus salvator,Reptilia,QA,IT,T,W,Squamata,Chordata
17228,Varanus salvator,Reptilia,QA,MC,P,W,Squamata,Chordata
17229,Varanus salvator,Reptilia,QA,MC,P,W,Squamata,Chordata
17230,Varanus salvator,Reptilia,QA,NL,T,W,Squamata,Chordata
17231,Varanus salvator,Reptilia,QA,NL,T,W,Squamata,Chordata
17232,Varanus salvator,Reptilia,RU,AT,T,W,Squamata,Chordata
17233,Varanus salvator,Reptilia,RU,DE,T,W,Squamata,Chordata
17234,Varanus salvator,Reptilia,RU,ES,T,W,Squamata,Chordata
17235,Varanus salvator,Reptilia,RU,FR,T,W,Squamata,Chordata
17236,Varanus salvator,Reptilia,RU,FR,T,W,Squamata,Chordata
17237,Varanus salvator,Reptilia,RU,FR,T,W,Squamata,Chordata
17238,Varanus salvator,Reptilia,RU,FR,T,W,Squamata,Chordata
17239,Varanus salvator,Reptilia,RU,GB,T,W,Squamata,Chordata
17240,Varanus salvator,Reptilia,RU,GB,T,W,Squamata,Chordata
17241,Varanus salvator,Reptilia,RU,ID,T,W,Squamata,Chordata
17242,Varanus salvator,Reptilia,RU,ID,T,W,Squamata,Chordata
17243,Varanus salvator,Reptilia,RU,IT,T,W,Squamata,Chordata
17244,Varanus salvator,Reptilia,RU,IT,P,W,Squamata,Chordata
17245,Varanus salvator,Reptilia,RU,IT,T,W,Squamata,Chordata
17246,Varanus salvator,Reptilia,RU,IT,P,W,Squamata,Chordata
17247,Varanus salvator,Reptilia,RU,IT,T,W,Squamata,Chordata
17248,Varanus salvator,Reptilia,RU,LU,T,W,Squamata,Chordata
17249,Varanus salvator,Reptilia,RU,MC,P,W,Squamata,Chordata
17250,Varanus salvator,Reptilia,RU,NL,T,W,Squamata,Chordata
17251,Varanus salvator,Reptilia,RU,NL,T,W,Squamata,Chordata
17252,Varanus salvator,Reptilia,SA,DE,T,W,Squamata,Chordata
17253,Varanus salvator,Reptilia,SA,DE,T,W,Squamata,Chordata
17254,Varanus salvator,Reptilia,SA,ES,T,W,Squamata,Chordata
17255,Varanus salvator,Reptilia,SA,FR,T,W,Squamata,Chordata
17256,Varanus salvator,Reptilia,SA,FR,T,W,Squamata,Chordata
17257,Varanus salvator,Reptilia,SA,GB,T,W,Squamata,Chordata
17258,Varanus salvator,Reptilia,SA,ID,T,W,Squamata,Chordata
17259,Varanus salvator,Reptilia,SA,IT,P,W,Squamata,Chordata
17260,Varanus salvator,Reptilia,SA,IT,T,W,Squamata,Chordata
17261,Varanus salvator,Reptilia,SA,IT,T,W,Squamata,Chordata
17262,Varanus salvator,Reptilia,SA,NL,T,W,Squamata,Chordata
17263,Varanus salvator,Reptilia,SA,NL,T,W,Squamata,Chordata
17264,Varanus salvator,Reptilia,SA,US,T,W,Squamata,Chordata
17265,Varanus salvator,Reptilia,SG,AT,T,W,Squamata,Chordata
17266,Varanus salvator,Reptilia,SG,CH,T,W,Squamata,Chordata
17267,Varanus salvator,Reptilia,SG,DE,T,W,Squamata,Chordata
17268,Varanus salvator,Reptilia,SG,ES,T,W,Squamata,Chordata
17269,Varanus salvator,Reptilia,SG,FR,T,W,Squamata,Chordata
17270,Varanus salvator,Reptilia,SG,FR,T,W,Squamata,Chordata
17271,Varanus salvator,Reptilia,SG,GB,T,W,Squamata,Chordata
17272,Varanus salvator,Reptilia,SG,HK,T,W,Squamata,Chordata
17273,Varanus salvator,Reptilia,SG,HK,T,W,Squamata,Chordata
17274,Varanus salvator,Reptilia,SG,HK,T,W,Squamata,Chordata
17275,Varanus salvator,Reptilia,SG,ID,T,W,Squamata,Chordata
17276,Varanus salvator,Reptilia,SG,ID,T,W,Squamata,Chordata
17277,Varanus salvator,Reptilia,SG,ID,T,W,Squamata,Chordata
17278,Varanus salvator,Reptilia,SG,ID,T,W,Squamata,Chordata
17279,Varanus salvator,Reptilia,SG,IT,P,W,Squamata,Chordata
17280,Varanus salvator,Reptilia,SG,IT,T,W,Squamata,Chordata
17281,Varanus salvator,Reptilia,SG,IT,T,W,Squamata,Chordata
17282,Varanus salvator,Reptilia,SG,IT,T,W,Squamata,Chordata
17283,Varanus salvator,Reptilia,SG,IT,P,W,Squamata,Chordata
17284,Varanus salvator,Reptilia,SG,IT,T,W,Squamata,Chordata
17285,Varanus salvator,Reptilia,SG,JP,P,W,Squamata,Chordata
17286,Varanus salvator,Reptilia,SG,JP,T,W,Squamata,Chordata
17287,Varanus salvator,Reptilia,SG,MO,T,W,Squamata,Chordata
17288,Varanus salvator,Reptilia,SG,MY,T,W,Squamata,Chordata
17289,Varanus salvator,Reptilia,SG,MY,T,W,Squamata,Chordata
17290,Varanus salvator,Reptilia,SG,MY,T,W,Squamata,Chordata
17291,Varanus salvator,Reptilia,SG,MY,T,W,Squamata,Chordata
17292,Varanus salvator,Reptilia,SG,NL,T,W,Squamata,Chordata
17293,Varanus salvator,Reptilia,SG,NL,T,W,Squamata,Chordata
17294,Varanus salvator,Reptilia,SG,NZ,T,W,Squamata,Chordata
17295,Varanus salvator,Reptilia,SG,NZ,T,W,Squamata,Chordata
17296,Varanus salvator,Reptilia,SG,PH,T,W,Squamata,Chordata
17297,Varanus salvator,Reptilia,SG,US,T,W,Squamata,Chordata
17298,Varanus salvator,Reptilia,SI,CH,T,W,Squamata,Chordata
17299,Varanus salvator,Reptilia,SK,ID,T,W,Squamata,Chordata
17300,Varanus salvator,Reptilia,SN,FR,T,W,Squamata,Chordata
17301,Varanus salvator,Reptilia,TG,IT,P,W,Squamata,Chordata
17302,Varanus salvator,Reptilia,TH,ES,T,W,Squamata,Chordata
17303,Varanus salvator,Reptilia,TH,FR,T,W,Squamata,Chordata
17304,Varanus salvator,Reptilia,TH,FR,T,W,Squamata,Chordata
17305,Varanus salvator,Reptilia,TH,HK,T,W,Squamata,Chordata
17306,Varanus salvator,Reptilia,TH,HK,T,W,Squamata,Chordata
17307,Varanus salvator,Reptilia,TH,ID,T,W,Squamata,Chordata
17308,Varanus salvator,Reptilia,TH,IT,P,W,Squamata,Chordata
17309,Varanus salvator,Reptilia,TH,JP,P,W,Squamata,Chordata
17310,Varanus salvator,Reptilia,TH,JP,T,W,Squamata,Chordata
17311,Varanus salvator,Reptilia,TH,SG,T,W,Squamata,Chordata
17312,Varanus salvator,Reptilia,TR,AT,T,W,Squamata,Chordata
17313,Varanus salvator,Reptilia,TR,CH,T,W,Squamata,Chordata
17314,Varanus salvator,Reptilia,TR,CH,T,W,Squamata,Chordata
17315,Varanus salvator,Reptilia,TR,DE,T,W,Squamata,Chordata
17316,Varanus salvator,Reptilia,TR,ES,T,W,Squamata,Chordata
17317,Varanus salvator,Reptilia,TR,ES,T,W,Squamata,Chordata
17318,Varanus salvator,Reptilia,TR,ES,T,W,Squamata,Chordata
17319,Varanus salvator,Reptilia,TR,FR,T,W,Squamata,Chordata
17320,Varanus salvator,Reptilia,TR,FR,T,W,Squamata,Chordata
17321,Varanus salvator,Reptilia,TR,GB,T,W,Squamata,Chordata
17322,Varanus salvator,Reptilia,TR,IE,T,W,Squamata,Chordata
17323,Varanus salvator,Reptilia,TR,IT,P,W,Squamata,Chordata
17324,Varanus salvator,Reptilia,TR,IT,T,W,Squamata,Chordata
17325,Varanus salvator,Reptilia,TR,IT,T,W,Squamata,Chordata
17326,Varanus salvator,Reptilia,TR,NL,T,W,Squamata,Chordata
17327,Varanus salvator,Reptilia,TR,NL,T,W,Squamata,Chordata
17328,Varanus salvator,Reptilia,TW,ES,T,W,Squamata,Chordata
17329,Varanus salvator,Reptilia,TW,FR,T,W,Squamata,Chordata
17330,Varanus salvator,Reptilia,TW,FR,T,W,Squamata,Chordata
17331,Varanus salvator,Reptilia,TW,ID,T,C,Squamata,Chordata
17332,Varanus salvator,Reptilia,TW,IT,P,W,Squamata,Chordata
17333,Varanus salvator,Reptilia,TW,IT,T,W,Squamata,Chordata
17334,Varanus salvator,Reptilia,TW,IT,T,W,Squamata,Chordata
17335,Varanus salvator,Reptilia,TW,IT,T,W,Squamata,Chordata
17336,Varanus salvator,Reptilia,TW,IT,P,W,Squamata,Chordata
17337,Varanus salvator,Reptilia,TW,IT,T,W,Squamata,Chordata
17338,Varanus salvator,Reptilia,TW,IT,T,W,Squamata,Chordata
17339,Varanus salvator,Reptilia,TW,IT,T,W,Squamata,Chordata
17340,Varanus salvator,Reptilia,TW,NL,T,W,Squamata,Chordata
17341,Varanus salvator,Reptilia,TW,SG,T,W,Squamata,Chordata
17342,Varanus salvator,Reptilia,TW,US,Q,O,Squamata,Chordata
17343,Varanus salvator,Reptilia,UA,DE,T,W,Squamata,Chordata
17344,Varanus salvator,Reptilia,UA,FR,T,W,Squamata,Chordata
17345,Varanus salvator,Reptilia,UA,FR,T,W,Squamata,Chordata
17346,Varanus salvator,Reptilia,UA,GB,T,W,Squamata,Chordata
17347,Varanus salvator,Reptilia,UA,ID,T,W,Squamata,Chordata
17348,Varanus salvator,Reptilia,UA,IT,T,W,Squamata,Chordata
17349,Varanus salvator,Reptilia,UA,IT,T,W,Squamata,Chordata
17350,Varanus salvator,Reptilia,UA,IT,P,W,Squamata,Chordata
17351,Varanus salvator,Reptilia,UA,IT,T,W,Squamata,Chordata
17352,Varanus salvator,Reptilia,UA,LU,T,W,Squamata,Chordata
17353,Varanus salvator,Reptilia,US,AR,T,W,Squamata,Chordata
17354,Varanus salvator,Reptilia,US,AT,T,W,Squamata,Chordata
17355,Varanus salvator,Reptilia,US,BE,T,W,Squamata,Chordata
17356,Varanus salvator,Reptilia,US,BE,T,W,Squamata,Chordata
17357,Varanus salvator,Reptilia,US,BR,T,W,Squamata,Chordata
17358,Varanus salvator,Reptilia,US,BR,T,W,Squamata,Chordata
17359,Varanus salvator,Reptilia,US,BR,T,W,Squamata,Chordata
17360,Varanus salvator,Reptilia,US,CA,T,I,Squamata,Chordata
17361,Varanus salvator,Reptilia,US,CA,T,W,Squamata,Chordata
17362,Varanus salvator,Reptilia,US,CA,T,W,Squamata,Chordata
17363,Varanus salvator,Reptilia,US,CH,T,C,Squamata,Chordata
17364,Varanus salvator,Reptilia,US,CH,T,W,Squamata,Chordata
17365,Varanus salvator,Reptilia,US,CH,T,W,Squamata,Chordata
17366,Varanus salvator,Reptilia,US,CH,T,W,Squamata,Chordata
17367,Varanus salvator,Reptilia,US,CH,T,W,Squamata,Chordata
17368,Varanus salvator,Reptilia,US,CH,T,W,Squamata,Chordata
17369,Varanus salvator,Reptilia,US,CH,T,W,Squamata,Chordata
17370,Varanus salvator,Reptilia,US,CH,Q,O,Squamata,Chordata
17371,Varanus salvator,Reptilia,US,CN,Q,O,Squamata,Chordata
17372,Varanus salvator,Reptilia,US,CO,T,C,Squamata,Chordata
17373,Varanus salvator,Reptilia,US,CO,T,W,Squamata,Chordata
17374,Varanus salvator,Reptilia,US,CO,T,W,Squamata,Chordata
17375,Varanus salvator,Reptilia,US,DE,T,W,Squamata,Chordata
17376,Varanus salvator,Reptilia,US,DE,Q,O,Squamata,Chordata
17377,Varanus salvator,Reptilia,US,ES,T,W,Squamata,Chordata
17378,Varanus salvator,Reptilia,US,ES,T,I,Squamata,Chordata
17379,Varanus salvator,Reptilia,US,ES,T,W,Squamata,Chordata
17380,Varanus salvator,Reptilia,US,FR,T,W,Squamata,Chordata
17381,Varanus salvator,Reptilia,US,FR,T,W,Squamata,Chordata
17382,Varanus salvator,Reptilia,US,FR,P,W,Squamata,Chordata
17383,Varanus salvator,Reptilia,US,FR,T,C,Squamata,Chordata
17384,Varanus salvator,Reptilia,US,FR,T,I,Squamata,Chordata
17385,Varanus salvator,Reptilia,US,FR,T,W,Squamata,Chordata
17386,Varanus salvator,Reptilia,US,FR,T,W,Squamata,Chordata
17387,Varanus salvator,Reptilia,US,FR,T,C,Squamata,Chordata
17388,Varanus salvator,Reptilia,US,FR,T,I,Squamata,Chordata
17389,Varanus salvator,Reptilia,US,FR,T,W,Squamata,Chordata
17390,Varanus salvator,Reptilia,US,FR,T,I,Squamata,Chordata
17391,Varanus salvator,Reptilia,US,GB,T,W,Squamata,Chordata
17392,Varanus salvator,Reptilia,US,GB,T,W,Squamata,Chordata
17393,Varanus salvator,Reptilia,US,GB,T,W,Squamata,Chordata
17394,Varanus salvator,Reptilia,US,GB,P,W,Squamata,Chordata
17395,Varanus salvator,Reptilia,US,GB,T,C,Squamata,Chordata
17396,Varanus salvator,Reptilia,US,GB,T,I,Squamata,Chordata
17397,Varanus salvator,Reptilia,US,GB,T,W,Squamata,Chordata
17398,Varanus salvator,Reptilia,US,GB,T,W,Squamata,Chordata
17399,Varanus salvator,Reptilia,US,GB,T,W,Squamata,Chordata
17400,Varanus salvator,Reptilia,US,GB,P,I,Squamata,Chordata
17401,Varanus salvator,Reptilia,US,GB,T,F,Squamata,Chordata
