,Year,Taxon,Class,Importer,Exporter,Purpose,Source
23061,2016,Macaca fascicularis,Mammalia,SA,IT,T,C
23062,2016,Macaca fascicularis,Mammalia,SA,IT,T,C
23063,2016,Macaca fascicularis,Mammalia,SA,US,M,F
23064,2016,Macaca fascicularis,Mammalia,SA,US,M,C
23065,2016,Macaca fascicularis,Mammalia,SA,US,M,C
23066,2016,Macaca fascicularis,Mammalia,SE,CA,M,C
23067,2016,Macaca fascicularis,Mammalia,SE,CN,T,C
23068,2016,Macaca fascicularis,Mammalia,SE,CN,M,C
23069,2016,Macaca fascicularis,Mammalia,SE,US,M,C
23070,2016,Macaca fascicularis,Mammalia,SE,US,S,C
23071,2016,Macaca fascicularis,Mammalia,SE,US,S,C
23072,2016,Macaca fascicularis,Mammalia,SG,CN,M,C
23073,2016,Macaca fascicularis,Mammalia,SG,CN,T,C
23074,2016,Macaca fascicularis,Mammalia,SG,JP,T,F
23075,2016,Macaca fascicularis,Mammalia,SG,JP,T,F
23076,2016,Macaca fascicularis,Mammalia,SG,JP,M,C
23077,2016,Macaca fascicularis,Mammalia,SG,JP,T,C
23078,2016,Macaca fascicularis,Mammalia,SG,JP,S,F
23079,2016,Macaca fascicularis,Mammalia,SG,US,M,C
23080,2016,Macaca fascicularis,Mammalia,SG,US,T,C
23081,2016,Macaca fascicularis,Mammalia,SG,US,M,F
23082,2016,Macaca fascicularis,Mammalia,SG,US,M,F
23083,2016,Macaca fascicularis,Mammalia,SG,US,T,F
23084,2016,Macaca fascicularis,Mammalia,SG,US,M,C
23085,2016,Macaca fascicularis,Mammalia,SG,US,T,C
23086,2016,Macaca fascicularis,Mammalia,SG,US,M,C
23087,2016,Macaca fascicularis,Mammalia,SG,US,M,C
23088,2016,Macaca fascicularis,Mammalia,SG,VN,S,C
23089,2016,Macaca fascicularis,Mammalia,SV,US,M,C
23090,2016,Macaca fascicularis,Mammalia,SZ,US,T,F
23091,2016,Macaca fascicularis,Mammalia,TH,ID,M,F
23092,2016,Macaca fascicularis,Mammalia,TH,ID,T,F
23093,2016,Macaca fascicularis,Mammalia,TH,US,M,F
23094,2016,Macaca fascicularis,Mammalia,TH,US,M,C
23095,2016,Macaca fascicularis,Mammalia,TJ,UZ,Q,C
23096,2016,Macaca fascicularis,Mammalia,TN,IT,T,C
23097,2016,Macaca fascicularis,Mammalia,TN,MU,M,F
23098,2016,Macaca fascicularis,Mammalia,TN,US,M,F
23099,2016,Macaca fascicularis,Mammalia,TN,US,M,C
23100,2016,Macaca fascicularis,Mammalia,TN,US,M,C
23101,2016,Macaca fascicularis,Mammalia,TN,US,M,F
23102,2016,Macaca fascicularis,Mammalia,TN,VN,M,C
23103,2016,Macaca fascicularis,Mammalia,TR,US,M,F
23104,2016,Macaca fascicularis,Mammalia,TR,US,M,W
23105,2016,Macaca fascicularis,Mammalia,TR,US,M,C
23106,2016,Macaca fascicularis,Mammalia,TR,US,M,C
23107,2016,Macaca fascicularis,Mammalia,TW,JP,M,F
23108,2016,Macaca fascicularis,Mammalia,TW,US,T,C
23109,2016,Macaca fascicularis,Mammalia,TW,US,M,F
23110,2016,Macaca fascicularis,Mammalia,TW,US,T,F
23111,2016,Macaca fascicularis,Mammalia,TW,US,T,C
23112,2016,Macaca fascicularis,Mammalia,TW,US,M,C
23113,2016,Macaca fascicularis,Mammalia,TW,US,M,C
23114,2016,Macaca fascicularis,Mammalia,TW,US,M,C
23115,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23116,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23117,2016,Macaca fascicularis,Mammalia,US,CA,M,F
23118,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23119,2016,Macaca fascicularis,Mammalia,US,CA,S,C
23120,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23121,2016,Macaca fascicularis,Mammalia,US,CA,M,F
23122,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23123,2016,Macaca fascicularis,Mammalia,US,CA,M,F
23124,2016,Macaca fascicularis,Mammalia,US,CA,M,W
23125,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23126,2016,Macaca fascicularis,Mammalia,US,CA,M,F
23127,2016,Macaca fascicularis,Mammalia,US,CA,T,F
23128,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23129,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23130,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23131,2016,Macaca fascicularis,Mammalia,US,CA,M,F
23132,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23133,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23134,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23135,2016,Macaca fascicularis,Mammalia,US,CA,M,C
23136,2016,Macaca fascicularis,Mammalia,US,CH,T,C
23137,2016,Macaca fascicularis,Mammalia,US,CH,S,C
23138,2016,Macaca fascicularis,Mammalia,US,CH,T,C
23139,2016,Macaca fascicularis,Mammalia,US,CH,T,I
23140,2016,Macaca fascicularis,Mammalia,US,CH,M,F
23141,2016,Macaca fascicularis,Mammalia,US,CH,M,F
23142,2016,Macaca fascicularis,Mammalia,US,CH,S,C
23143,2016,Macaca fascicularis,Mammalia,US,CH,M,C
23144,2016,Macaca fascicularis,Mammalia,US,CH,S,C
23145,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23146,2016,Macaca fascicularis,Mammalia,US,CN,M,C
23147,2016,Macaca fascicularis,Mammalia,US,CN,M,F
23148,2016,Macaca fascicularis,Mammalia,US,CN,S,C
23149,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23150,2016,Macaca fascicularis,Mammalia,US,CN,M,C
23151,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23152,2016,Macaca fascicularis,Mammalia,US,CN,S,C
23153,2016,Macaca fascicularis,Mammalia,US,CN,S,F
23154,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23155,2016,Macaca fascicularis,Mammalia,US,CN,T,I
23156,2016,Macaca fascicularis,Mammalia,US,CN,S,C
23157,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23158,2016,Macaca fascicularis,Mammalia,US,CN,M,C
23159,2016,Macaca fascicularis,Mammalia,US,CN,S,C
23160,2016,Macaca fascicularis,Mammalia,US,CN,M,C
23161,2016,Macaca fascicularis,Mammalia,US,CN,M,F
23162,2016,Macaca fascicularis,Mammalia,US,CN,S,C
23163,2016,Macaca fascicularis,Mammalia,US,CN,S,F
23164,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23165,2016,Macaca fascicularis,Mammalia,US,CN,M,W
23166,2016,Macaca fascicularis,Mammalia,US,CN,S,C
23167,2016,Macaca fascicularis,Mammalia,US,CN,T,C
23168,2016,Macaca fascicularis,Mammalia,US,CN,T,W
23169,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23170,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23171,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23172,2016,Macaca fascicularis,Mammalia,US,DE,S,C
23173,2016,Macaca fascicularis,Mammalia,US,DE,T,I
23174,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23175,2016,Macaca fascicularis,Mammalia,US,DE,M,F
23176,2016,Macaca fascicularis,Mammalia,US,DE,M,F
23177,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23178,2016,Macaca fascicularis,Mammalia,US,DE,M,F
23179,2016,Macaca fascicularis,Mammalia,US,DE,M,F
23180,2016,Macaca fascicularis,Mammalia,US,DE,M,F
23181,2016,Macaca fascicularis,Mammalia,US,DE,M,I
23182,2016,Macaca fascicularis,Mammalia,US,DE,S,F
23183,2016,Macaca fascicularis,Mammalia,US,DE,T,F
23184,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23185,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23186,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23187,2016,Macaca fascicularis,Mammalia,US,DE,S,C
23188,2016,Macaca fascicularis,Mammalia,US,DE,T,C
23189,2016,Macaca fascicularis,Mammalia,US,DE,M,C
23190,2016,Macaca fascicularis,Mammalia,US,DE,S,C
23191,2016,Macaca fascicularis,Mammalia,US,DE,T,C
23192,2016,Macaca fascicularis,Mammalia,US,DE,T,I
23193,2016,Macaca fascicularis,Mammalia,US,DE,T,C
23194,2016,Macaca fascicularis,Mammalia,US,DE,S,C
23195,2016,Macaca fascicularis,Mammalia,US,DK,S,C
23196,2016,Macaca fascicularis,Mammalia,US,DK,T,I
23197,2016,Macaca fascicularis,Mammalia,US,ES,S,C
23198,2016,Macaca fascicularis,Mammalia,US,ES,M,F
23199,2016,Macaca fascicularis,Mammalia,US,ES,T,F
23200,2016,Macaca fascicularis,Mammalia,US,ES,M,F
23201,2016,Macaca fascicularis,Mammalia,US,ES,T,C
23202,2016,Macaca fascicularis,Mammalia,US,FR,M,C
23203,2016,Macaca fascicularis,Mammalia,US,FR,M,C
23204,2016,Macaca fascicularis,Mammalia,US,FR,S,C
23205,2016,Macaca fascicularis,Mammalia,US,FR,T,C
23206,2016,Macaca fascicularis,Mammalia,US,FR,M,F
23207,2016,Macaca fascicularis,Mammalia,US,FR,S,F
23208,2016,Macaca fascicularis,Mammalia,US,FR,S,W
23209,2016,Macaca fascicularis,Mammalia,US,FR,M,F
23210,2016,Macaca fascicularis,Mammalia,US,FR,M,C
23211,2016,Macaca fascicularis,Mammalia,US,FR,M,F
23212,2016,Macaca fascicularis,Mammalia,US,FR,S,C
23213,2016,Macaca fascicularis,Mammalia,US,FR,S,F
23214,2016,Macaca fascicularis,Mammalia,US,FR,M,C
23215,2016,Macaca fascicularis,Mammalia,US,FR,M,C
23216,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23217,2016,Macaca fascicularis,Mammalia,US,GB,T,C
23218,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23219,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23220,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23221,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23222,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23223,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23224,2016,Macaca fascicularis,Mammalia,US,GB,S,C
23225,2016,Macaca fascicularis,Mammalia,US,GB,S,F
23226,2016,Macaca fascicularis,Mammalia,US,GB,T,C
23227,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23228,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23229,2016,Macaca fascicularis,Mammalia,US,GB,S,F
23230,2016,Macaca fascicularis,Mammalia,US,GB,T,F
23231,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23232,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23233,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23234,2016,Macaca fascicularis,Mammalia,US,GB,M,C
23235,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23236,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23237,2016,Macaca fascicularis,Mammalia,US,GB,M,O
23238,2016,Macaca fascicularis,Mammalia,US,GB,M,W
23239,2016,Macaca fascicularis,Mammalia,US,GB,M,F
23240,2016,Macaca fascicularis,Mammalia,US,ID,S,C
23241,2016,Macaca fascicularis,Mammalia,US,ID,S,C
23242,2016,Macaca fascicularis,Mammalia,US,IL,T,I
23243,2016,Macaca fascicularis,Mammalia,US,IT,S,C
23244,2016,Macaca fascicularis,Mammalia,US,IT,M,F
23245,2016,Macaca fascicularis,Mammalia,US,IT,M,F
23246,2016,Macaca fascicularis,Mammalia,US,IT,T,F
23247,2016,Macaca fascicularis,Mammalia,US,JP,T,C
23248,2016,Macaca fascicularis,Mammalia,US,JP,T,C
23249,2016,Macaca fascicularis,Mammalia,US,JP,S,C
23250,2016,Macaca fascicularis,Mammalia,US,JP,T,C
23251,2016,Macaca fascicularis,Mammalia,US,JP,T,F
23252,2016,Macaca fascicularis,Mammalia,US,JP,M,F
23253,2016,Macaca fascicularis,Mammalia,US,JP,S,C
23254,2016,Macaca fascicularis,Mammalia,US,JP,S,F
23255,2016,Macaca fascicularis,Mammalia,US,JP,T,F
23256,2016,Macaca fascicularis,Mammalia,US,JP,M,C
23257,2016,Macaca fascicularis,Mammalia,US,JP,S,C
23258,2016,Macaca fascicularis,Mammalia,US,JP,T,C
23259,2016,Macaca fascicularis,Mammalia,US,JP,M,C
23260,2016,Macaca fascicularis,Mammalia,US,KH,T,F
23261,2016,Macaca fascicularis,Mammalia,US,KH,S,F
23262,2016,Macaca fascicularis,Mammalia,US,KH,T,F
23263,2016,Macaca fascicularis,Mammalia,US,KH,M,F
23264,2016,Macaca fascicularis,Mammalia,US,KH,T,F
23265,2016,Macaca fascicularis,Mammalia,US,KH,M,W
23266,2016,Macaca fascicularis,Mammalia,US,KH,S,W
23267,2016,Macaca fascicularis,Mammalia,US,KH,T,F
23268,2016,Macaca fascicularis,Mammalia,US,KR,T,F
23269,2016,Macaca fascicularis,Mammalia,US,KR,M,C
23270,2016,Macaca fascicularis,Mammalia,US,KR,M,C
23271,2016,Macaca fascicularis,Mammalia,US,KR,S,C
23272,2016,Macaca fascicularis,Mammalia,US,KR,M,C
23273,2016,Macaca fascicularis,Mammalia,US,MU,T,C
23274,2016,Macaca fascicularis,Mammalia,US,MU,M,F
23275,2016,Macaca fascicularis,Mammalia,US,MU,M,W
23276,2016,Macaca fascicularis,Mammalia,US,MU,T,F
23277,2016,Macaca fascicularis,Mammalia,US,MU,M,F
23278,2016,Macaca fascicularis,Mammalia,US,PH,M,C
23279,2016,Macaca fascicularis,Mammalia,US,PH,M,C
23280,2016,Macaca fascicularis,Mammalia,US,PH,M,I
23281,2016,Macaca fascicularis,Mammalia,US,SG,S,F
23282,2016,Macaca fascicularis,Mammalia,US,SG,S,C
23283,2016,Macaca fascicularis,Mammalia,US,SG,S,C
23284,2016,Macaca fascicularis,Mammalia,US,SG,S,C
23285,2016,Macaca fascicularis,Mammalia,US,SG,S,W
23286,2016,Macaca fascicularis,Mammalia,US,TH,S,W
23287,2016,Macaca fascicularis,Mammalia,US,VN,S,W
23288,2016,Macaca fascicularis,Mammalia,US,VN,M,F
23289,2016,Macaca fascicularis,Mammalia,US,VN,S,C
23290,2016,Macaca fascicularis,Mammalia,US,VN,T,C
23291,2016,Macaca fascicularis,Mammalia,US,VN,T,W
23292,2016,Macaca fascicularis,Mammalia,UY,US,T,C
23293,2016,Macaca fascicularis,Mammalia,UZ,KG,Q,C
23294,2016,Macaca fascicularis,Mammalia,UZ,MN,Q,C
23295,2016,Macaca fascicularis,Mammalia,VN,US,M,C
23296,2016,Macaca fascicularis,Mammalia,YE,IT,T,C
23297,2016,Macaca fascicularis,Mammalia,ZA,US,M,F
23298,2016,Macaca fascicularis,Mammalia,ZA,US,M,C
23299,2016,Macaca fascicularis,Mammalia,ZA,US,M,C
23300,2016,Macaca fuscata,Mammalia,FR,JP,S,F
23301,2016,Macaca fuscata,Mammalia,FR,JP,S,F
23302,2016,Macaca fuscata,Mammalia,KG,KZ,Q,C
23303,2016,Macaca fuscata,Mammalia,LV,UA,Q,C
23304,2016,Macaca fuscata,Mammalia,UA,LV,Q,C
23305,2016,Macaca maura,Mammalia,IT,ID,S,W
23306,2016,Macaca mulatta,Mammalia,AT,US,S,W
23307,2016,Macaca mulatta,Mammalia,AT,US,M,C
23308,2016,Macaca mulatta,Mammalia,AU,DE,T,C
23309,2016,Macaca mulatta,Mammalia,AU,US,T,C
23310,2016,Macaca mulatta,Mammalia,AU,US,M,C
23311,2016,Macaca mulatta,Mammalia,AU,US,M,I
23312,2016,Macaca mulatta,Mammalia,AU,US,T,C
23313,2016,Macaca mulatta,Mammalia,AZ,GE,Q,C
23314,2016,Macaca mulatta,Mammalia,BE,BR,M,C
23315,2016,Macaca mulatta,Mammalia,BE,BR,S,C
23316,2016,Macaca mulatta,Mammalia,BE,US,T,C
23317,2016,Macaca mulatta,Mammalia,BE,US,M,C
23318,2016,Macaca mulatta,Mammalia,BE,US,M,C
23319,2016,Macaca mulatta,Mammalia,BE,US,T,C
23320,2016,Macaca mulatta,Mammalia,BE,US,M,C
23321,2016,Macaca mulatta,Mammalia,BR,NL,S,C
23322,2016,Macaca mulatta,Mammalia,CA,CN,S,C
23323,2016,Macaca mulatta,Mammalia,CA,CN,T,C
23324,2016,Macaca mulatta,Mammalia,CA,US,M,C
23325,2016,Macaca mulatta,Mammalia,CA,US,T,C
23326,2016,Macaca mulatta,Mammalia,CA,US,T,C
23327,2016,Macaca mulatta,Mammalia,CA,US,T,C
23328,2016,Macaca mulatta,Mammalia,CA,US,T,C
23329,2016,Macaca mulatta,Mammalia,CA,US,T,F
23330,2016,Macaca mulatta,Mammalia,CA,US,M,C
23331,2016,Macaca mulatta,Mammalia,CA,US,S,C
23332,2016,Macaca mulatta,Mammalia,CA,US,T,C
23333,2016,Macaca mulatta,Mammalia,CA,US,M,C
23334,2016,Macaca mulatta,Mammalia,CA,US,T,C
23335,2016,Macaca mulatta,Mammalia,CH,DE,M,C
23336,2016,Macaca mulatta,Mammalia,CH,US,T,C
23337,2016,Macaca mulatta,Mammalia,CL,US,M,C
23338,2016,Macaca mulatta,Mammalia,CN,JP,T,C
23339,2016,Macaca mulatta,Mammalia,CN,US,T,C
23340,2016,Macaca mulatta,Mammalia,CO,US,T,C
23341,2016,Macaca mulatta,Mammalia,DE,CN,T,C
23342,2016,Macaca mulatta,Mammalia,DE,CN,T,C
23343,2016,Macaca mulatta,Mammalia,DE,JP,T,C
23344,2016,Macaca mulatta,Mammalia,DE,US,M,C
23345,2016,Macaca mulatta,Mammalia,DE,US,M,C
23346,2016,Macaca mulatta,Mammalia,DE,US,S,C
23347,2016,Macaca mulatta,Mammalia,DE,US,M,C
23348,2016,Macaca mulatta,Mammalia,DE,US,S,C
23349,2016,Macaca mulatta,Mammalia,DE,US,M,C
23350,2016,Macaca mulatta,Mammalia,ES,US,M,C
23351,2016,Macaca mulatta,Mammalia,FI,CA,M,C
23352,2016,Macaca mulatta,Mammalia,FI,CA,M,C
23353,2016,Macaca mulatta,Mammalia,FR,CN,T,C
23354,2016,Macaca mulatta,Mammalia,FR,CN,M,C
23355,2016,Macaca mulatta,Mammalia,FR,CN,M,C
23356,2016,Macaca mulatta,Mammalia,FR,CN,M,C
23357,2016,Macaca mulatta,Mammalia,FR,CN,M,C
23358,2016,Macaca mulatta,Mammalia,FR,US,M,C
23359,2016,Macaca mulatta,Mammalia,FR,US,M,C
23360,2016,Macaca mulatta,Mammalia,FR,US,S,C
23361,2016,Macaca mulatta,Mammalia,FR,US,M,C
23362,2016,Macaca mulatta,Mammalia,GB,US,M,C
23363,2016,Macaca mulatta,Mammalia,GB,US,M,C
23364,2016,Macaca mulatta,Mammalia,GB,US,T,C
23365,2016,Macaca mulatta,Mammalia,GB,US,M,C
23366,2016,Macaca mulatta,Mammalia,GB,US,T,C
23367,2016,Macaca mulatta,Mammalia,IL,NL,M,C
23368,2016,Macaca mulatta,Mammalia,IN,US,T,C
23369,2016,Macaca mulatta,Mammalia,IT,US,S,I
23370,2016,Macaca mulatta,Mammalia,IT,US,M,C
23371,2016,Macaca mulatta,Mammalia,IT,US,M,C
23372,2016,Macaca mulatta,Mammalia,JP,BE,S,C
23373,2016,Macaca mulatta,Mammalia,JP,BE,S,C
23374,2016,Macaca mulatta,Mammalia,JP,CN,S,C
23375,2016,Macaca mulatta,Mammalia,JP,CN,T,C
23376,2016,Macaca mulatta,Mammalia,JP,CN,T,C
23377,2016,Macaca mulatta,Mammalia,JP,US,M,C
23378,2016,Macaca mulatta,Mammalia,JP,US,T,C
23379,2016,Macaca mulatta,Mammalia,KG,KZ,Q,C
23380,2016,Macaca mulatta,Mammalia,KP,CN,E,U
23381,2016,Macaca mulatta,Mammalia,KR,CN,S,C
23382,2016,Macaca mulatta,Mammalia,KR,CN,T,C
23383,2016,Macaca mulatta,Mammalia,KR,CN,E,C
23384,2016,Macaca mulatta,Mammalia,KR,JP,T,C
23385,2016,Macaca mulatta,Mammalia,KZ,RU,Q,C
23386,2016,Macaca mulatta,Mammalia,KZ,UZ,Q,C
23387,2016,Macaca mulatta,Mammalia,LV,UA,Q,C
23388,2016,Macaca mulatta,Mammalia,NL,CA,S,C
23389,2016,Macaca mulatta,Mammalia,NL,CA,M,C
23390,2016,Macaca mulatta,Mammalia,NL,CA,S,C
23391,2016,Macaca mulatta,Mammalia,NL,CA,M,C
23392,2016,Macaca mulatta,Mammalia,NL,CN,M,C
23393,2016,Macaca mulatta,Mammalia,NL,US,M,C
23394,2016,Macaca mulatta,Mammalia,NZ,US,T,C
23395,2016,Macaca mulatta,Mammalia,NZ,US,S,F
23396,2016,Macaca mulatta,Mammalia,PA,US,T,C
23397,2016,Macaca mulatta,Mammalia,PY,US,T,C
23398,2016,Macaca mulatta,Mammalia,QA,US,T,C
23399,2016,Macaca mulatta,Mammalia,SA,US,M,C
23400,2016,Macaca mulatta,Mammalia,SE,US,M,C
23401,2016,Macaca mulatta,Mammalia,SE,US,M,C
23402,2016,Macaca mulatta,Mammalia,SG,CN,T,F
23403,2016,Macaca mulatta,Mammalia,SG,NL,S,C
23404,2016,Macaca mulatta,Mammalia,SG,TH,M,C
23405,2016,Macaca mulatta,Mammalia,SG,TH,M,C
23406,2016,Macaca mulatta,Mammalia,SG,US,T,C
23407,2016,Macaca mulatta,Mammalia,SG,US,T,C
23408,2016,Macaca mulatta,Mammalia,SG,US,M,C
23409,2016,Macaca mulatta,Mammalia,SG,US,T,C
23410,2016,Macaca mulatta,Mammalia,TH,US,T,C
23411,2016,Macaca mulatta,Mammalia,TH,US,T,C
23412,2016,Macaca mulatta,Mammalia,TJ,UZ,Q,C
23413,2016,Macaca mulatta,Mammalia,UA,LV,Q,C
23414,2016,Macaca mulatta,Mammalia,UG,US,T,C
23415,2016,Macaca mulatta,Mammalia,US,BD,S,I
23416,2016,Macaca mulatta,Mammalia,US,BR,S,C
23417,2016,Macaca mulatta,Mammalia,US,CA,M,C
23418,2016,Macaca mulatta,Mammalia,US,CA,M,C
23419,2016,Macaca mulatta,Mammalia,US,CA,M,C
23420,2016,Macaca mulatta,Mammalia,US,CA,S,C
23421,2016,Macaca mulatta,Mammalia,US,CA,M,C
23422,2016,Macaca mulatta,Mammalia,US,CA,M,C
23423,2016,Macaca mulatta,Mammalia,US,CA,S,C
23424,2016,Macaca mulatta,Mammalia,US,CN,P,I
23425,2016,Macaca mulatta,Mammalia,US,CN,M,C
23426,2016,Macaca mulatta,Mammalia,US,CN,M,F
23427,2016,Macaca mulatta,Mammalia,US,CN,S,C
23428,2016,Macaca mulatta,Mammalia,US,CN,T,C
23429,2016,Macaca mulatta,Mammalia,US,DE,T,C
23430,2016,Macaca mulatta,Mammalia,US,DE,S,C
23431,2016,Macaca mulatta,Mammalia,US,DE,S,C
23432,2016,Macaca mulatta,Mammalia,US,DE,T,C
23433,2016,Macaca mulatta,Mammalia,US,FR,M,C
23434,2016,Macaca mulatta,Mammalia,US,GB,M,I
23435,2016,Macaca mulatta,Mammalia,US,GB,M,O
23436,2016,Macaca mulatta,Mammalia,US,HK,P,I
23437,2016,Macaca mulatta,Mammalia,US,IT,S,I
23438,2016,Macaca mulatta,Mammalia,US,NL,M,C
23439,2016,Macaca mulatta,Mammalia,US,SE,M,C
23440,2016,Macaca mulatta,Mammalia,US,SE,M,C
23441,2016,Macaca mulatta,Mammalia,US,TH,M,C
23442,2016,Macaca mulatta,Mammalia,US,TH,M,C
23443,2016,Macaca mulatta,Mammalia,US,TH,S,W
23444,2016,Macaca mulatta,Mammalia,UZ,KG,Q,C
23445,2016,Macaca mulatta,Mammalia,UZ,MN,Q,C
23446,2016,Macaca nemestrina,Mammalia,BY,QA,Q,C
23447,2016,Macaca nemestrina,Mammalia,CA,US,M,F
23448,2016,Macaca nemestrina,Mammalia,FR,CN,S,C
23449,2016,Macaca nemestrina,Mammalia,KG,KZ,Q,C
23450,2016,Macaca nemestrina,Mammalia,KZ,RU,Q,W
23451,2016,Macaca nemestrina,Mammalia,KZ,RU,Q,C
23452,2016,Macaca nemestrina,Mammalia,KZ,UZ,Q,C
23453,2016,Macaca nemestrina,Mammalia,LV,UA,Q,C
23454,2016,Macaca nemestrina,Mammalia,LV,UA,Q,C
23455,2016,Macaca nemestrina,Mammalia,QA,LV,Q,C
23456,2016,Macaca nemestrina,Mammalia,TJ,UZ,Q,C
23457,2016,Macaca nemestrina,Mammalia,UA,LV,Q,C
23458,2016,Macaca nemestrina,Mammalia,UA,LV,Q,C
23459,2016,Macaca nemestrina,Mammalia,US,IT,S,C
23460,2016,Macaca nemestrina,Mammalia,US,VN,T,C
23461,2016,Macaca nemestrina,Mammalia,UZ,KG,Q,C
23462,2016,Macaca nemestrina,Mammalia,UZ,KZ,Q,C
23463,2016,Macaca radiata,Mammalia,US,SG,M,U
23464,2016,Macaca sylvanus,Mammalia,AZ,GE,Q,C
23465,2016,Macaca sylvanus,Mammalia,GE,FR,Z,C
23466,2016,Macaca sylvanus,Mammalia,JP,MA,S,W
23467,2016,Macaca sylvanus,Mammalia,KZ,RU,Q,W
23468,2016,Macaca sylvanus,Mammalia,LT,UA,Q,C
23469,2016,Macaca sylvanus,Mammalia,UA,LT,Q,C
23470,2016,Papio anubis,Mammalia,AT,ET,H,W
23471,2016,Papio anubis,Mammalia,AU,US,M,F
23472,2016,Papio anubis,Mammalia,BE,CM,H,W
23473,2016,Papio anubis,Mammalia,BE,KE,M,W
23474,2016,Papio anubis,Mammalia,BE,KE,S,C
23475,2016,Papio anubis,Mammalia,BE,KE,S,W
23476,2016,Papio anubis,Mammalia,BE,KE,M,W
23477,2016,Papio anubis,Mammalia,BE,KE,S,W
23478,2016,Papio anubis,Mammalia,BE,UG,T,W
23479,2016,Papio anubis,Mammalia,CH,US,M,F
23480,2016,Papio anubis,Mammalia,CN,KW,B,C
23481,2016,Papio anubis,Mammalia,CN,KW,B,C
23482,2016,Papio anubis,Mammalia,CN,SD,B,W
23483,2016,Papio anubis,Mammalia,CN,SD,T,W
23484,2016,Papio anubis,Mammalia,DE,CI,S,W
23485,2016,Papio anubis,Mammalia,DE,CM,H,W
23486,2016,Papio anubis,Mammalia,DE,ET,H,W
23487,2016,Papio anubis,Mammalia,DE,KE,M,W
23488,2016,Papio anubis,Mammalia,DE,TZ,S,W
23489,2016,Papio anubis,Mammalia,DE,US,M,F
23490,2016,Papio anubis,Mammalia,DE,US,M,F
23491,2016,Papio anubis,Mammalia,DE,US,M,F
23492,2016,Papio anubis,Mammalia,DK,CM,H,W
23493,2016,Papio anubis,Mammalia,ES,TZ,H,W
23494,2016,Papio anubis,Mammalia,FR,US,M,C
23495,2016,Papio anubis,Mammalia,FR,US,M,F
23496,2016,Papio anubis,Mammalia,FR,US,M,F
23497,2016,Papio anubis,Mammalia,FR,US,M,F
23498,2016,Papio anubis,Mammalia,NL,KE,M,W
23499,2016,Papio anubis,Mammalia,RU,ET,H,W
23500,2016,Papio anubis,Mammalia,US,BJ,H,W
23501,2016,Papio anubis,Mammalia,US,CF,H,W
23502,2016,Papio anubis,Mammalia,US,CM,H,W
23503,2016,Papio anubis,Mammalia,US,ET,H,W
23504,2016,Papio anubis,Mammalia,US,ET,H,W
23505,2016,Papio anubis,Mammalia,US,FR,H,W
23506,2016,Papio anubis,Mammalia,US,KE,M,W
23507,2016,Papio anubis,Mammalia,US,KE,M,W
23508,2016,Papio anubis,Mammalia,US,KE,M,W
23509,2016,Papio anubis,Mammalia,US,KE,T,W
23510,2016,Papio anubis,Mammalia,US,KE,M,W
23511,2016,Papio anubis,Mammalia,US,KE,S,W
23512,2016,Papio anubis,Mammalia,US,TZ,H,W
23513,2016,Papio anubis,Mammalia,US,TZ,H,W
